Case Number,EVENTTIME,ACTIVITY_EN,Flag
6931616851,2023-10-12 08:01:31,Customer Chat Initiated,0
6931616851,2023-10-12 08:01:31,Call Outbound,0
6931616851,2023-10-12 08:01:31,Set No Reply Required,0
6931616851,2023-10-12 08:01:31,Call Session End,0
6931616851,2023-10-12 08:01:31,Create Work Order,0
6931616851,2023-10-12 08:01:31,Submit Work Order,0
6931616851,2023-10-12 08:01:31,Manual Case Created,0
6931616851,2023-10-12 08:01:31,Set Case Status To Closed,0
6931616851,2023-10-12 08:01:31,Call Inbound,0
6931616851,2023-10-12 08:01:31,Set Work Order Status to Closed,0
6931616851,2023-10-12 08:01:46,Set Work Order Status to Approved,0
6931616851,2023-10-12 08:01:50,Set Work Order Status to Pending,0
6931616851,2023-10-12 08:01:55,Set Case Status To Completed,0
6931616851,2023-10-12 08:01:55,Task Created: Review/ Follow Up,0
6931616851,2023-10-12 08:05:23,Task Completed: Review/ Follow Up,0
6931616851,2023-10-12 08:05:23,Email Outbound,0
6931616851,2023-10-12 08:05:24,Email Inbound,0
6931616851,2023-10-12 08:05:24,Call Session Start,1
6931616851,2023-10-12 08:06:10,Customer Chat Initiated,0
6931616851,2023-10-12 08:06:10,Call Outbound,0
6931616851,2023-10-12 08:06:10,Set No Reply Required,0
6931616851,2023-10-12 08:06:10,Call Session End,0
6931616851,2023-10-12 08:06:10,Create Work Order,0
6931616851,2023-10-12 08:06:10,Submit Work Order,0
6931616851,2023-10-12 08:06:10,Manual Case Created,0
6931616851,2023-10-12 08:06:10,Set Case Status To Closed,0
6931616851,2023-10-12 08:06:10,Call Inbound,0
6931616851,2023-10-12 08:06:10,Set Work Order Status to Closed,0
6931616851,2023-10-12 08:06:10,Set Work Order Status to Approved,0
6931616851,2023-10-12 08:06:10,Set Work Order Status to Pending,0
6931616851,2023-10-12 08:06:10,Set Case Status To Completed,0
6931616851,2023-10-12 08:06:10,Task Created: Review/ Follow Up,0
6931616851,2023-10-12 08:06:10,Task Completed: Review/ Follow Up,0
6931616851,2023-10-12 08:06:10,Email Outbound,0
6931616851,2023-10-12 08:06:10,Email Inbound,0
6931616851,2023-10-12 08:06:10,Call Session Start,1
6931616851,2023-10-12 08:06:10,Customer Chat Initiated,0
6931616851,2023-10-12 08:06:18,Call Outbound,0
6931616851,2023-10-12 08:06:26,Set No Reply Required,0
6931616851,2023-10-12 08:09:23,Call Session End,0
6931616851,2023-10-12 08:09:23,Create Work Order,0
6931616851,2023-10-12 08:09:23,Submit Work Order,0
6931616851,2023-10-12 08:10:25,Manual Case Created,0
6931616851,2023-10-12 08:10:25,Set Case Status To Closed,0
6931616851,2023-10-12 08:10:25,Call Inbound,0
6931616851,2023-10-12 08:10:25,Set Work Order Status to Closed,0
6931616851,2023-10-12 08:10:25,Set Work Order Status to Approved,0
6931616851,2023-10-12 08:10:25,Set Work Order Status to Pending,0
6931616851,2023-10-12 08:10:25,Set Case Status To Completed,0
6931616851,2023-10-12 08:10:25,Task Created: Review/ Follow Up,0
6931616851,2023-10-12 08:10:25,Task Completed: Review/ Follow Up,0
6931616851,2023-10-12 08:10:25,Email Outbound,0
6931616851,2023-10-12 08:10:25,Email Inbound,0
6931616851,2023-10-12 08:10:25,Call Session Start,1
6931616851,2023-10-12 08:10:25,Customer Chat Initiated,0
6931616851,2023-10-12 08:10:25,Call Outbound,0
6931616851,2023-10-12 08:10:25,Set No Reply Required,0
6931616851,2023-10-12 08:10:25,Call Session End,0
6931616851,2023-10-12 08:10:25,Create Work Order,0
6931616851,2023-10-12 08:10:25,Submit Work Order,0
6931616851,2023-10-12 08:10:25,Manual Case Created,0
6931616851,2023-10-12 08:10:25,Set Case Status To Closed,0
6931616851,2023-10-12 08:10:25,Call Inbound,0
6931616851,2023-10-12 08:10:25,Set Work Order Status to Closed,0
6931616851,2023-10-12 08:10:25,Set Work Order Status to Approved,0
6931616851,2023-10-12 08:10:25,Set Work Order Status to Pending,0
6931616851,2023-10-12 08:10:25,Set Case Status To Completed,0
6931616851,2023-10-12 08:10:25,Task Created: Review/ Follow Up,0
6931616851,2023-10-12 08:10:25,Task Completed: Review/ Follow Up,0
6931616851,2023-10-12 08:10:25,Email Outbound,0
6931616851,2023-10-12 08:10:25,Email Inbound,0
6931616851,2023-10-12 08:10:25,Call Session Start,1
6931616851,2023-10-12 08:10:36,Customer Chat Initiated,0
6931616851,2023-10-12 08:10:46,Call Outbound,0
6931616851,2023-10-12 08:11:05,Set No Reply Required,0
6931616851,2023-10-12 08:11:07,Call Session End,0
6931616851,2023-10-12 08:11:07,Create Work Order,0
6931616851,2023-10-12 08:12:17,Submit Work Order,0
6931616851,2023-10-12 08:12:17,Manual Case Created,0
6931616851,2023-10-12 08:12:17,Set Case Status To Closed,0
6931616851,2023-10-12 08:12:17,Call Inbound,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Closed,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Approved,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Pending,0
6931616851,2023-12-07 08:43:50,Set Case Status To Completed,0
6931616851,2023-12-07 08:43:50,Task Created: Review/ Follow Up,0
6931616851,2023-12-07 08:43:50,Task Completed: Review/ Follow Up,0
6931616851,2023-12-07 08:43:50,Email Outbound,0
6931616851,2023-12-07 08:43:50,Email Inbound,0
6931616851,2023-12-07 08:43:50,Call Session Start,1
6931616851,2023-12-07 08:43:50,Customer Chat Initiated,0
6931616851,2023-12-07 08:43:50,Call Outbound,0
6931616851,2023-12-07 08:43:50,Set No Reply Required,0
6931616851,2023-12-07 08:43:50,Call Session End,0
6931616851,2023-12-07 08:43:50,Create Work Order,0
6931616851,2023-12-07 08:43:50,Submit Work Order,0
6931616851,2023-12-07 08:43:50,Manual Case Created,0
6931616851,2023-12-07 08:43:50,Set Case Status To Closed,0
6931616851,2023-12-07 08:43:50,Call Inbound,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Closed,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Approved,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Pending,0
6931616851,2023-12-07 08:43:50,Set Case Status To Completed,0
6931616851,2023-12-07 08:43:50,Task Created: Review/ Follow Up,0
6931616851,2023-12-07 08:43:50,Task Completed: Review/ Follow Up,0
6931616851,2023-12-07 08:43:50,Email Outbound,0
6931616851,2023-12-07 08:43:50,Email Inbound,0
6931616851,2023-12-07 08:43:50,Call Session Start,1
6931616851,2023-12-07 08:43:50,Customer Chat Initiated,0
6931616851,2023-12-07 08:43:50,Call Outbound,0
6931616851,2023-12-07 08:43:50,Set No Reply Required,0
6931616851,2023-12-07 08:43:50,Call Session End,0
6931616851,2023-12-07 08:43:50,Create Work Order,0
6931616851,2023-12-07 08:43:50,Submit Work Order,0
6931616851,2023-12-07 08:43:50,Manual Case Created,0
6931616851,2023-12-07 08:43:50,Set Case Status To Closed,0
6931616851,2023-12-07 08:43:50,Call Inbound,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Closed,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Approved,0
6931616851,2023-12-07 08:43:50,Set Work Order Status to Pending,0
6931616851,2023-12-07 08:43:50,Set Case Status To Completed,0
6931616851,2023-12-07 08:44:01,Task Created: Review/ Follow Up,0
6931616851,2023-12-07 08:44:14,Task Completed: Review/ Follow Up,0
6931616851,2023-12-07 08:44:44,Email Outbound,0
6931616851,2023-12-07 08:44:47,Email Inbound,0
6931616851,2023-12-07 08:44:47,Call Session Start,1
6931616851,2023-12-07 08:51:32,Customer Chat Initiated,0
6931616851,2023-12-07 08:52:40,Call Outbound,0
6931616851,2023-12-07 08:52:41,Set No Reply Required,0
6931616851,2023-12-07 08:52:41,Call Session End,0
6931616851,2024-02-15 06:56:11,Create Work Order,0
6931616851,2024-02-15 06:56:11,Submit Work Order,0
6931616851,2024-02-15 06:56:11,Manual Case Created,0
6931616851,2024-02-15 06:56:11,Set Case Status To Closed,0
6931616851,2024-02-15 06:56:11,Call Inbound,0
6931616851,2024-02-15 06:56:11,Set Work Order Status to Closed,0
6931616851,2024-02-15 06:56:11,Set Work Order Status to Approved,0
6931616851,2024-02-15 06:56:11,Set Work Order Status to Pending,0
6931616851,2024-02-15 06:56:11,Set Case Status To Completed,0
6931616851,2024-02-15 06:56:11,Task Created: Review/ Follow Up,0
6931616851,2024-02-15 06:56:11,Task Completed: Review/ Follow Up,0
6931616851,2024-02-15 06:56:11,Email Outbound,0
6931616851,2024-02-15 06:56:11,Email Inbound,0
6931616851,2024-02-15 06:56:11,Call Session Start,1
6931616851,2024-02-15 06:56:11,Customer Chat Initiated,0
6931616851,2024-02-15 06:56:11,Call Outbound,0
6931616851,2024-02-15 06:56:11,Set No Reply Required,0
6931616851,2024-02-15 06:56:11,Call Session End,0
6931616851,2024-02-15 06:56:11,Create Work Order,0
6931616851,2024-02-15 06:56:11,Submit Work Order,0
6931616851,2024-02-15 06:56:11,Manual Case Created,0
6931616851,2024-02-15 06:56:11,Set Case Status To Closed,0
6931616851,2024-02-15 06:56:11,Call Inbound,0
6931616851,2024-02-15 06:56:11,Set Work Order Status to Closed,0
6931616851,2024-02-15 06:56:11,Set Work Order Status to Approved,0
6931616851,2024-02-15 06:56:11,Set Work Order Status to Pending,0
6931616851,2024-02-15 06:56:11,Set Case Status To Completed,0
6931616851,2024-02-15 06:56:11,Task Created: Review/ Follow Up,0
6931616851,2024-02-15 06:56:11,Task Completed: Review/ Follow Up,0
6931616851,2024-02-15 06:56:11,Email Outbound,0
6931616851,2024-02-15 06:56:11,Email Inbound,0
6931616851,2024-02-15 06:56:28,Call Session Start,1
6931616851,2024-02-15 06:56:36,Customer Chat Initiated,0
6931616851,2024-02-15 06:57:08,Call Outbound,0
6931616851,2024-02-15 06:57:12,Set No Reply Required,0
6931616851,2024-02-15 06:57:12,Call Session End,0
6931616851,2024-02-15 07:02:08,Create Work Order,0
6931616851,2024-02-15 07:02:08,Submit Work Order,0
6931616851,2024-02-15 07:02:09,Manual Case Created,0
6931616851,2024-02-15 07:02:09,Set Case Status To Closed,0
6961717677,2023-09-27 23:14:54,Submit Work Order,0
6961717677,2023-09-27 23:14:54,Manual Case Created,0
6981717674,2023-09-27 13:57:18,Customer Chat Initiated,0
6981717674,2023-09-27 13:57:19,Call Outbound,0
6981717674,2023-09-27 14:31:08,Set No Reply Required,0
6981717674,2023-09-27 14:33:50,Call Session End,0
6981717674,2023-09-27 14:34:05,Create Work Order,0
6981717674,2023-10-07 21:19:34,Submit Work Order,0
7001717703,2023-10-03 09:35:29,Call Session End,0
7001717703,2023-10-03 09:35:30,Create Work Order,0
7001717703,2023-10-03 18:58:16,Submit Work Order,0
7001717703,2023-10-03 18:58:39,Manual Case Created,0
7001717703,2023-10-04 08:27:10,Set Case Status To Closed,0
7001717703,2023-10-04 11:03:54,Call Inbound,0
7011616833,2023-05-17 15:21:24,Set Case Status To Completed,0
7011616833,2023-05-17 15:22:55,Task Created: Review/ Follow Up,0
7011616833,2023-05-17 15:22:55,Task Completed: Review/ Follow Up,0
7011616833,2023-05-17 15:22:55,Email Outbound,0
7011616833,2023-05-17 15:22:55,Email Inbound,0
7011616833,2023-05-17 15:22:55,Call Session Start,1
7011616833,2023-05-17 15:22:55,Customer Chat Initiated,0
7011616833,2023-05-17 15:22:55,Call Outbound,0
7011616833,2023-05-17 15:22:55,Set No Reply Required,0
7011616833,2023-05-17 15:22:55,Call Session End,0
7011616833,2023-05-17 15:22:55,Create Work Order,0
7011616833,2023-05-17 15:22:55,Submit Work Order,0
7011616833,2023-05-17 15:22:55,Manual Case Created,0
7011616833,2023-05-17 15:23:03,Set Case Status To Closed,0
7011616833,2023-05-17 15:23:03,Call Inbound,0
7011616833,2023-05-17 15:24:00,Set Work Order Status to Closed,0
7011616833,2023-05-17 15:24:00,Set Work Order Status to Approved,0
7011616833,2023-05-17 15:24:02,Set Work Order Status to Pending,0
7011616833,2023-05-17 15:24:14,Set Case Status To Completed,0
7011616833,2023-05-17 15:24:28,Task Created: Review/ Follow Up,0
7011616833,2023-05-17 15:24:32,Task Completed: Review/ Follow Up,0
7011616833,2023-05-17 15:24:32,Email Outbound,0
7011616833,2023-05-17 15:25:03,Email Inbound,0
7011616833,2023-05-17 15:25:12,Call Session Start,1
7011616833,2023-05-17 15:26:13,Customer Chat Initiated,0
7011616833,2023-05-17 15:26:13,Call Outbound,0
7011616833,2023-05-17 15:26:13,Set No Reply Required,0
7011616833,2023-05-17 15:27:19,Call Session End,0
7011616833,2023-05-17 15:27:19,Create Work Order,0
7011616833,2023-05-17 15:27:35,Submit Work Order,0
7011616833,2023-05-24 17:09:21,Manual Case Created,0
7011616833,2023-05-24 21:59:34,Set Case Status To Closed,0
7011616833,2023-05-24 22:03:32,Call Inbound,0
7011616833,2023-05-25 00:31:14,Set Work Order Status to Closed,0
7011616833,2023-07-19 07:44:58,Set Work Order Status to Approved,0
7011616833,2023-07-19 07:44:58,Set Work Order Status to Pending,0
7011616833,2023-07-19 07:45:00,Set Case Status To Completed,0
7061616850,2023-05-20 00:14:53,Set Work Order Status to Closed,0
7061616850,2023-05-20 00:14:54,Set Work Order Status to Approved,0
7061717697,2023-10-02 14:10:37,Submit Work Order,0
7061717697,2023-10-02 14:11:00,Manual Case Created,0
7061717697,2023-10-02 14:11:00,Set Case Status To Closed,0
7061717697,2023-10-02 14:11:00,Call Inbound,0
7061717697,2023-10-02 14:11:00,Set Work Order Status to Closed,0
7061717697,2023-10-02 14:11:00,Set Work Order Status to Approved,0
7061717697,2023-10-02 14:11:00,Set Work Order Status to Pending,0
7061717697,2023-10-02 14:11:00,Set Case Status To Completed,0
7061717697,2023-10-02 14:11:00,Task Created: Review/ Follow Up,0
7061717697,2023-10-02 14:11:00,Task Completed: Review/ Follow Up,0
7061717697,2023-10-02 14:11:00,Email Outbound,0
7061717697,2023-10-02 14:11:00,Email Inbound,0
7061717697,2023-10-02 14:11:00,Call Session Start,1
7061717697,2023-10-02 14:11:00,Customer Chat Initiated,0
7061717697,2023-10-02 14:11:00,Call Outbound,0
7061717697,2023-10-02 14:11:00,Set No Reply Required,0
7061717697,2023-10-02 14:11:00,Call Session End,0
7061717697,2023-10-02 14:11:10,Create Work Order,0
7061717697,2023-10-02 14:11:46,Submit Work Order,0
7061717697,2023-10-02 14:13:33,Manual Case Created,0
7061717697,2023-10-02 14:13:33,Set Case Status To Closed,0
7061717697,2023-10-02 14:13:37,Call Inbound,0
7061717697,2023-10-02 14:13:47,Set Work Order Status to Closed,0
7061717697,2023-10-02 14:13:47,Set Work Order Status to Approved,0
7061717697,2023-10-02 14:13:47,Set Work Order Status to Pending,0
7061717697,2023-10-02 14:13:53,Set Case Status To Completed,0
7061717697,2023-10-02 14:13:53,Task Created: Review/ Follow Up,0
7061717697,2023-10-02 14:15:51,Task Completed: Review/ Follow Up,0
7061717697,2023-10-02 14:15:51,Email Outbound,0
7061717697,2023-10-02 14:17:38,Email Inbound,0
7061717697,2023-10-03 06:30:32,Call Session Start,1
7061717697,2023-10-04 04:57:36,Customer Chat Initiated,0
7061717697,2023-10-04 04:57:36,Call Outbound,0
7101616850,2023-05-20 07:50:14,Call Outbound,0
7101616850,2023-05-20 07:55:57,Set No Reply Required,0
7101616850,2023-05-20 07:57:43,Call Session End,0
7101717693,2023-10-01 14:24:27,Email Outbound,0
7121616832,2023-05-17 15:08:46,Set No Reply Required,0
7121616832,2023-05-17 15:08:47,Call Session End,0
7121616832,2023-05-17 16:12:01,Create Work Order,0
7121616832,2023-05-17 16:15:52,Submit Work Order,0
7121616832,2023-05-17 16:16:07,Manual Case Created,0
7121616832,2023-05-17 16:24:44,Set Case Status To Closed,0
7121616832,2023-05-17 16:52:34,Call Inbound,0
7121616832,2023-05-17 17:00:17,Set Work Order Status to Closed,0
7121616832,2023-05-17 18:25:09,Set Work Order Status to Approved,0
7121616832,2023-05-17 18:39:28,Set Work Order Status to Pending,0
7121616832,2023-05-17 18:59:28,Set Case Status To Completed,0
7121616832,2023-05-19 14:29:02,Task Created: Review/ Follow Up,0
7121616832,2023-05-19 17:14:46,Task Completed: Review/ Follow Up,0
7121616832,2023-05-19 18:30:48,Email Outbound,0
7121616832,2023-05-22 16:10:56,Email Inbound,0
7121616832,2023-05-23 12:32:59,Call Session Start,1
7121616832,2023-05-23 13:00:03,Customer Chat Initiated,0
7121616832,2023-05-23 14:04:42,Call Outbound,0
7121616832,2023-05-23 14:05:10,Set No Reply Required,0
7121616832,2023-05-23 15:02:16,Call Session End,0
7121616832,2023-05-23 15:32:18,Create Work Order,0
7121616832,2023-05-23 15:45:36,Submit Work Order,0
7121616832,2023-05-23 15:47:56,Manual Case Created,0
7121616832,2023-05-23 15:48:06,Set Case Status To Closed,0
7121616832,2023-05-23 17:08:42,Call Inbound,0
7121616832,2023-06-05 13:40:06,Set Work Order Status to Closed,0
7121616832,2023-06-05 13:42:17,Set Work Order Status to Approved,0
7121616832,2023-06-05 13:42:31,Set Work Order Status to Pending,0
7121616832,2023-06-05 13:51:34,Set Case Status To Completed,0
7121616832,2023-06-05 14:23:14,Task Created: Review/ Follow Up,0
7121616832,2023-06-05 14:24:32,Task Completed: Review/ Follow Up,0
7121616832,2023-06-05 14:27:57,Email Outbound,0
7121616832,2023-06-15 19:21:42,Email Inbound,0
7131616844,2023-05-19 04:33:37,Call Session End,0
7131616844,2023-05-19 05:14:13,Create Work Order,0
7131616844,2023-05-19 05:14:13,Submit Work Order,0
7131616844,2023-05-19 05:14:13,Manual Case Created,0
7131616844,2023-05-19 05:14:13,Set Case Status To Closed,0
7131616844,2023-05-19 05:14:13,Call Inbound,0
7131616844,2023-05-19 05:14:13,Set Work Order Status to Closed,0
7131616844,2023-05-19 05:14:13,Set Work Order Status to Approved,0
7131616844,2023-05-19 05:14:13,Set Work Order Status to Pending,0
7131616844,2023-05-19 05:14:13,Set Case Status To Completed,0
7131616844,2023-05-19 05:14:13,Task Created: Review/ Follow Up,0
7131616844,2023-05-19 05:14:13,Task Completed: Review/ Follow Up,0
7131616844,2023-05-19 05:14:13,Email Outbound,0
7131616844,2023-05-19 05:14:13,Email Inbound,0
7131616844,2023-05-19 05:14:13,Call Session Start,1
7131616844,2023-05-19 05:14:13,Customer Chat Initiated,0
7131616844,2023-05-19 05:14:13,Call Outbound,0
7131616844,2023-05-19 05:14:13,Set No Reply Required,0
7131616844,2023-05-19 05:14:13,Call Session End,0
7131616844,2023-05-19 05:14:13,Create Work Order,0
7131616844,2023-05-19 05:14:13,Submit Work Order,0
7131616844,2023-05-19 05:14:13,Manual Case Created,0
7131616844,2023-05-19 05:14:13,Set Case Status To Closed,0
7131616844,2023-05-19 05:14:13,Call Inbound,0
7131616844,2023-05-19 05:14:13,Set Work Order Status to Closed,0
7131616844,2023-05-19 05:14:13,Set Work Order Status to Approved,0
7131616844,2023-05-19 05:14:13,Set Work Order Status to Pending,0
7131616844,2023-05-19 05:14:24,Set Case Status To Completed,0
7131616844,2023-05-19 05:14:26,Task Created: Review/ Follow Up,0
7131616844,2023-05-19 05:14:28,Task Completed: Review/ Follow Up,0
7131616844,2023-05-19 05:17:01,Email Outbound,0
7131616844,2023-05-19 05:17:01,Email Inbound,0
7131616844,2023-05-19 05:17:03,Call Session Start,1
7131616844,2023-05-19 05:17:09,Customer Chat Initiated,0
7131616844,2023-05-19 05:17:14,Call Outbound,0
7131616844,2023-05-19 05:17:14,Set No Reply Required,0
7131616844,2023-05-19 05:17:14,Call Session End,0
7131616844,2023-05-19 05:19:49,Create Work Order,0
7131616844,2023-05-19 05:19:49,Submit Work Order,0
7131616844,2023-05-19 05:19:52,Manual Case Created,0
7131616844,2023-05-20 16:10:33,Set Case Status To Closed,0
7131616844,2023-05-20 17:19:49,Call Inbound,0
7131616844,2023-05-20 17:20:42,Set Work Order Status to Closed,0
